Daily Market Statistics,,,,,,,,,,
,ASPI,MPI,S&P SL 20,TURNOVER,TURNOVER,TURNOVER,TURNOVER,SHARES TRADED,TRADES,MARKET CAP.
,,,,EQUITY-Mn,CORP.DEBT '000,GOVN DEBT '000,FUNDS '000,EQUITY '000,EQUITY,Mn.
2018-12-06 00:00:00,6032.54,,3195.06,533.310719,0,,0,25073.142,5003,2830143.5824574
2018-12-07 00:00:00,6069.22,,3193.99,611.686781,2921.39,,0.828,24307.904,4206,2847352.3611007
2018-12-10 00:00:00,6043.49,,3172.38,569.675035,1007.686,,0,9590.386,2421,2835281.0908578
2018-12-11 00:00:00,6026.26,,3148.48,689.289842,333.684,,0.496,14078.386,2767,2827194.9390835
2018-12-12 00:00:00,6035.27,,3151,904.410276,0,,0,28951.21,2864,2831424.4948061
2018-12-13 00:00:00,6060.2,,3154.42,675.446064,509.351,,0,11037.148,3784,2843118.571524
2018-12-14 00:00:00,6062.55,,3149.43,296.825427,90.255,,0.007,6295.844,3758,2844223.9326574
2018-12-17 00:00:00,6067.63,,3141.91,133.808783,554.966,,0,11443.374,2317,2846605.0716434
2018-12-18 00:00:00,6047.48,,3127.89,979.223606,0,,58.97,21251.136,2608,2837152.0021419
2018-12-19 00:00:00,6050.95,,3128.67,3559.845651,105449.509,,9.275,89364.986,2261,2838778.1689889
2018-12-20 00:00:00,6016.36,,3120.49,3296.91308,0,,0,27782.464,2174,2822550.9700685
2018-12-21 00:00:00,6005.65,,3108.18,494.050253,0,,512.813,4250.906,1792,2817529.3358376
2018-12-24 00:00:00,6025.12,,3124.73,326.215446,189.621,,0,3853.926,1633,2826661.9100354
2018-12-26 00:00:00,6019.62,,3121.5,670.941057,0,,0,9254.87,1811,2824082.5067223
2018-12-27 00:00:00,6018.19,,3116.9,338.118081,53.3,,0,4662.065,1888,2823411.6438461
2018-12-28 00:00:00,6015.23,,3115.42,389.224514,0,,0.75,8060.774,2062,2822024.8171755
2018-12-31 00:00:00,6052.37,,3135.18,288.522794,0,,0,9332.56,3362,2839445.8533987
2019-01-02 00:00:00,6062.2,,3111.07,211.497919,1473.753,,0,8272.284,4110,2844058.171519
2019-01-03 00:00:00,6058.48,,3091.52,804.670434,0,,16.02,12347.329,3167,2842314.740007
2019-01-04 00:00:00,6067.66,,3105.75,68.775392,0,,0,6463.175,3155,2846617.995381
2019-01-07 00:00:00,6022.99,,3070.2,405.066558,0,,0,11338.565,3320,2825665.365365
2019-01-08 00:00:00,5992.36,,3049.95,932.955169,0,,0,13661.381,3227,2811293.398283
2019-01-09 00:00:00,5982.19,,3036.09,216.419021,0,,0,13178.124,2625,2806522.320797
2019-01-10 00:00:00,5984.05,,3037.63,390.063735,430.6,,0,4147.27,2845,2807394.990518
2019-01-11 00:00:00,5967.27,,3036.61,814.103855,475.39,,0,5546.993,2194,2799521.489329
2019-01-14 00:00:00,5981.02,,3040.73,1486.752004,0,,0,17455.306,2928,2805972.654233
2019-01-16 00:00:00,5973.34,,3044.72,950.157016,50804.746,,0,18019.845,3966,2802370.882929
2019-01-17 00:00:00,5989.12,,3053.25,341.688936,0,,0,6309.99,4964,2809774.515071
2019-01-18 00:00:00,5988.07,,3066.29,660.801329,0,,0,13026.313,4528,2809280.34016
2019-01-21 00:00:00,5958.47,,3054.76,793.293765,0,,0,24839.801,4912,2795393.901545
2019-01-22 00:00:00,5944.17,,3045.32,206.592996,0,,0,7367.386,3784,2788684.961853
2019-01-23 00:00:00,5951.56,,3032.73,202.458918,0,,0,9814.805,3913,2792151.565409
2019-01-24 00:00:00,5960.34,,3037.46,725.160833,0,,0.009,15602.779,4851,2796272.367515
2019-01-25 00:00:00,5978.3,,3046.23,460.795459,0,,160.2,19198.714,6074,2804696.059306
2019-01-28 00:00:00,5973.46,,3052.25,465.288622,96.608,,0,8633.866,3785,2791718.12161
2019-01-29 00:00:00,5997.12,,3082.52,841.856741,0,,0,14075.227,3925,2802773.728757
2019-01-30 00:00:00,5991.29,,3077.08,736.727186,471.678,,0,15366.736,4809,2800047.616988
2019-01-31 00:00:00,5989.9,,3073.71,441.99774,0,,0,3145.002,5814,2799399.135234
2019-02-01 00:00:00,5982.05,,3072.46,810.578322,227339.232,,0.075,12012.655,4521,2795729.446784
2019-02-05 00:00:00,5981.65,,3074.62,401.498543,0,,0,4597.074,2499,2795588.938507
2019-02-06 00:00:00,5957.41,,3057.75,249.217038,0,,0,7568.633,3048,2784262.231636
2019-02-07 00:00:00,5959.79,,3053.25,797.023661,0,,0,22969.087,3582,2785373.003954
2019-02-08 00:00:00,5964.14,,3058.07,474.701057,2209.019,,0.008,12824.329,4119,2787407.407803
2019-02-11 00:00:00,5960.62,,3062.41,3345.032906,0,,8,35629.259,2872,2785761.575702
2019-02-12 00:00:00,5930.21,,3040.62,1070.680002,0,,17,6475.673,3533,2771573.823275
2019-02-13 00:00:00,5930.47,,3040.65,278.692046,0,,0.425,24924.547,2789,2771695.46015
2019-02-14 00:00:00,5932.45,,3043.41,160.318311,30177.9813,,0,12167.402,2180,2772872.608703
2019-02-15 00:00:00,5909.3,,3028.22,965.611399,1531.088865,,0,11530.411,3303,2762054.837209
2019-02-18 00:00:00,5897.33,,3022.85,530.580692,55391.6381279,,0,23915.652,3666,2756458.064509
2019-02-20 00:00:00,5880.17,,3006.41,172.77708,0,,0.0802,9527.597,2573,2748443.046732
2019-02-21 00:00:00,5839.04,,2977.35,1003.971016,0,,0,13296.262,3266,2729215.957777
2019-02-22 00:00:00,5837.72,,2977.47,489.337819,100728.60531,,0.77,107421.722,2969,2728597.666443
2019-02-25 00:00:00,5826.26,,2977.83,765.329548,237892.502369,,0,7749.755,2424,2723242.431898
2019-02-26 00:00:00,5822.27,,2980.46,261.96899,0,,0,10006.695,2321,2721377.917774
2019-02-27 00:00:00,5799.98,,2972.35,300.298921,174715.8338595,,0,7381.676,2700,2710957.781964
2019-02-28 00:00:00,5816.29,,2978.91,2116.619378,47628.7775,,0.088,18030.294,2998,2718583.377787
2019-03-01 00:00:00,5754.31,,2868.04,350.530032,62.022836625,,0,12524.758,3753,2689613.288278
2019-03-05 00:00:00,5770.57,,2886.39,1159.45829,205.280494,,0,13378.017,2889,2697212.385574
2019-03-06 00:00:00,5751.6,,2881.86,385.131698,0,,0,14283.103,2472,2688343.873061
2019-03-07 00:00:00,5752.35,,2882.68,637.096479,0,,0,20254.662,3046,2688697.83236
2019-03-08 00:00:00,5722.25,,2859.59,2000.640006,150.4241205,,0,35235.875,2754,2674626.131418
2019-03-11 00:00:00,5680.3,,2818.32,400.984085,0,,0,10200.469,4225,2655025.232935
2019-03-12 00:00:00,5646.78,,2795.88,390.648236,0,,0.333,17687.167,3472,2639360.255488
2019-03-13 00:00:00,5606.96,,2751.3,270.200378,94.582418,,21.371,9290.766,3494,2620744.853718
2019-03-14 00:00:00,5632.79,,2771.28,677.685552,0,,0,12890.899,2806,2632821.091322
2019-03-15 00:00:00,5616.24,,2761.1,1692.917338,0,,32.0302,20380.442,3119,2625083.106014
2019-03-18 00:00:00,5614.98,,2761,251.35259,0,,0,52113.681,2317,2625257.911498
2019-03-19 00:00:00,5591.67,,2752.35,291.272456,0,,60,6025.703,2499,2614359.075297
2019-03-21 00:00:00,5571.3,,2741.31,844.325922,308151.484588,,0,12657.573,2488,2604837.945223
2019-03-22 00:00:00,5540.05,,2724.94,522.681416,2326.350684,,140.0911,18393.745,3052,2590225.029411
2019-03-25 00:00:00,5529.67,,2717.6,268.419086,826891.06100626,,32,61013.599,2350,2585370.893947
2019-03-26 00:00:00,5513.68,,2708,311.456244,620643.54038,,0,6472.525,2935,2577897.136076
2019-03-27 00:00:00,5511.77,,2701.87,165.038856,93843.914,,0,5003.622,2842,2577002.89839
2019-03-28 00:00:00,5556.28,,2736.49,457.771653,0,,0,12061.968,3334,2597813.742814
2019-03-29 00:00:00,5557.24,,2738.95,326.614532,198.4057405,,8.772,11024.434,3369,2605899.36245
2019-04-01 00:00:00,5567.77,,2716.71,458.629602,0,,0,6673.569,2640,2610838.466894
2019-04-02 00:00:00,5578.43,,2730.99,433.719258,0,,0,5238.997,2331,2615991.691993
2019-04-03 00:00:00,5597.37,,2737.57,405.186047,0,,6.971,8485.393,2730,2625089.069349
2019-04-04 00:00:00,5653.43,,2757.06,563.596427,996.83424,,0.1275,15085.812,3892,2651380.559714
2019-04-05 00:00:00,5621.36,,2742.47,219.983317,0,,0.062,6224.327,2672,2637535.50493
2019-04-08 00:00:00,5595.46,,2721.08,690.425293,107.194521,,0.026,23572.91,2112,2625216.145842
2019-04-09 00:00:00,5583.66,,2720.41,187.610487,0,,0.2789,14608.822,2909,2621734.148582
2019-04-10 00:00:00,5583.58,,2721.05,218.585652,0,,0.0704,11769.973,2697,2621696.662683
2019-04-11 00:00:00,5576.11,,2717.09,459.733701,0,,0,26159.475,2507,2618188.624688
2019-04-12 00:00:00,5585.3,,2713.31,184.188533,0,,0.2135,18103.528,2149,2622505.32179
2019-04-16 00:00:00,5591.83,,2722.14,172.97467,0,,0.064,14421.858,2183,2625569.919922
2019-04-17 00:00:00,5603.35,,2715.66,188.792573,0,,0,8859.33,2721,2630981.814646
2019-04-18 00:00:00,5606.35,,2710.27,200.250978,0,,0,6721.428,2420,2632387.812952
2019-04-23 00:00:00,5402.58,,2590.91,226.889668,0,,0,12985.83,5166,2536710.067783
2019-04-24 00:00:00,5413.55,,2603,1984.525591,0,,0,23546.595,3340,2542049.090093
2019-04-25 00:00:00,5422.89,,2591.18,705.41529,0,,0.096,10376.685,2418,2546434.462419
2019-04-26 00:00:00,5437.06,,2600.76,162.843123,0,,0,8267.24,2275,2553090.60685
2019-04-29 00:00:00,5443.31,,2613.37,162.697638,10.3748619,,0,5663.304,2925,2556025.759789
2019-04-30 00:00:00,5478.41,,2627.46,197.565749,149707.2135692,,0.51,3562.416,2628,2572505.031323
2019-05-02 00:00:00,5458.78,,2623.17,148.584599,0,,2.49,7078.827,2134,2563289.465647
2019-05-03 00:00:00,5438.75,,2617.95,111.074518,0,,0,6694.32,2179,2554125.479428
2019-05-06 00:00:00,5386.27,,2587.2,441.393185,113500.0329506,,0,8668.811,3263,2529482.60291
2019-05-07 00:00:00,5382.54,,2565.31,333.281752,5025.3261,,0,11114.083,4680,2527731.799827
2019-05-08 00:00:00,5372.97,,2552.16,222.265218,0,,0,7912.965,3043,2523236.707247
2019-05-09 00:00:00,5352.2,,2535.82,228.768549,0,,0,22714.374,2795,2513480.827189
2019-05-10 00:00:00,5327.68,,2519.08,152.804789,12715.192125,,0,10617.906,2820,2501965.409373
2019-05-13 00:00:00,5307.2,,2511.86,179.450264,0,,0,6135.802,3053,2492299.833742
2019-05-14 00:00:00,5223.69,,2459.15,574.643907,0,,0,14999.463,4349,2446306.960825
2019-05-15 00:00:00,5199.98,,2441.4,388.623723,0,,0.6912,11440.498,4022,2435140.292082
2019-05-16 00:00:00,5251.79,,2454.73,552.417391,596.106558,,0,11883.529,3246,2471628.237396
2019-05-17 00:00:00,5259.71,,2446.9,1389.236777,12753.584625,,0,70690.311,3294,2475353.710705
2019-05-21 00:00:00,5291.28,,2466.15,330.560751,103706.291064,,0.5888,16858.903,3585,2490213.937729
2019-05-22 00:00:00,5295.68,,2473.1,127.431508,0,,0,8449.211,3194,2493967.573124
2019-05-23 00:00:00,5305.8,,2466.88,83.495225,0,,0,7084.978,2879,2498707.081441
2019-05-24 00:00:00,5295.11,,2464.17,283.555085,0,,0,8835.662,2730,2493671.82378
2019-05-27 00:00:00,5291.49,,2459.32,444.635567,4245.438354,,0,9727.949,2692,2491968.637536
2019-05-28 00:00:00,5293.49,,2464.15,1811.017916,0,,66.0066,146079.186,3301,2492910.431197
2019-05-29 00:00:00,5319.83,,2479.39,181.377804,1091.26027,,0,6457.624,2950,2506335.160789
2019-05-30 00:00:00,5324.54,,2478.09,223.515826,0,,16,10667.603,3136,2508668.154364
2019-05-31 00:00:00,5310.95,,2469.82,167.758904,3152.6543,,0,16067.309,2893,2502265.256967
2019-06-03 00:00:00,5299.5,,2458.86,188.617941,1002.9505,,0,7573.937,2344,2497306.445438
2019-06-04 00:00:00,5277.32,,2446.39,184.906044,325.4823108,,36.16,11677.236,2684,2486854.285691
2019-06-06 00:00:00,5276.84,,2442.14,126.221176,8270.9359003,,61.2,8630.653,2221,2486629.434567
2019-06-07 00:00:00,5298.18,,2459.92,169.528345,247.5295581,,480,7055.48,2565,2496687.684828
2019-06-10 00:00:00,5323.07,,2477.48,75.501284,0,,0,6835.33,2150,2508414.134803
2019-06-11 00:00:00,5335.29,,2488.15,411.682299,216333.997664,,0,23549.296,3360,2514175.366335
2019-06-12 00:00:00,5378.73,,2504.81,254.806519,118.36561181,,0,13381.805,4226,2534646.432079
2019-06-13 00:00:00,5387.36,,2503.6,235.47243,16477.7237959,,121.566,8954.671,3227,2538664.511947
2019-06-14 00:00:00,5383.72,,2512.68,1140.622246,101251.77175195,,0,276664.979,4069,2536948.72305
2019-06-17 00:00:00,5384.93,,2512.24,2184.057281,52.587912,,0,78382.783,3793,2537519.682721
2019-06-18 00:00:00,5375.6,,2515.34,1094.67609,0,,0,40919.828,3100,2533124.778686
2019-06-19 00:00:00,5392.3,,2513.96,542.01925,0,,0,61164.944,3535,2536330.242566
2019-06-20 00:00:00,5372.37,,2493.88,136.010505,0,,0,12673.898,3455,2526952.764259
2019-06-21 00:00:00,5363.5,,2488.98,496.754987,3069.32434,,0.0731,37665.617,2236,2522780.12726
2019-06-24 00:00:00,5354.53,,2489.62,261.467618,149.81173753,,0,5160.905,2320,2518563.695291
2019-06-25 00:00:00,5342.49,,2482.08,1565.777119,1140.9859209,,0,10866.918,2295,2512900.957731
2019-06-26 00:00:00,5348.57,,2479.92,128.101576,807.118983648,,0,7238.435,1848,2515761.414042
2019-06-27 00:00:00,5345.13,,2477.76,337.038236,718.6711385,,0,20468.431,2695,2510627.66219
2019-06-28 00:00:00,5372.28,,2496.56,300.913391,978.81557,,0,9886.35,2803,2523376.76397
2019-07-01 00:00:00,5376.67,,2505.07,252.597463,0,,0.537,36847.548,2844,2525443.264169
2019-07-02 00:00:00,5391.21,,2524.75,507.292285,0,,0.0052,6377.687,3347,2535901.780259
2019-07-03 00:00:00,5411.55,,2542.32,644.449292,0,,5.9438,29754.761,4143,2545469.405972
2019-07-04 00:00:00,5508.97,,2587.84,858.141125,0,,0.13,37926.165,7648,2591294.154057
2019-07-05 00:00:00,5515.81,,2594.44,505.032203,0,,2.4111,16056.631,5207,2594510.359684
2019-07-08 00:00:00,5504.6,,2580.09,136.275969,55793.94903,,0,11006.147,3294,2589239.176309
2019-07-09 00:00:00,5514.4,,2600.74,550.142293,341.732877,,0.07,20281.32,4636,2589239.176309
2019-07-10 00:00:00,5521.83,,2594.6,548.349611,5637.02172,,0,18372.15,5988,2597345.3575
2019-07-11 00:00:00,5561.28,,2613.99,523.008521,0,,45.753,23651.759,4989,2615901.586056
2019-07-12 00:00:00,5569.94,,5569.94,364.962074,0,,0.007,13441.615,3871,2624861.603829
2019-07-15 00:00:00,5587.36,,2643.02,9353.856588,105613.607,,0,2636033.473,4664,2633074.627622
2019-07-17 00:00:00,5645.65,,2694.53,737.21742,2012.7459,,368.4,35347.135,9017,2660542.246972
2019-07-18 00:00:00,5695.69,,2740.15,625.894485,0,,0,51949.82,8760,2684121.526544
2019-07-19 00:00:00,5715.14,,2762.04,712.123533,75.21195675,,0.0374,75662.963,7977,2693254.771575
2019-07-22 00:00:00,5659.77,,2724.76,209.400398,0,,337.5122,18027.408,4915,2667616.932722
2019-07-23 00:00:00,5683.47,,2749.55,339.844319,0,,0,19069.987,5957,2678787.832239
2019-07-24 00:00:00,5745.97,,2810.06,1101.632343,428.5357884,,0,43877.647,9499,2708247.011475
2019-07-25 00:00:00,5794.66,,2880.54,743.611798,0,,85.49,50210.13,10861,2731193.002542
2019-07-26 00:00:00,5872.89,,2925.48,1207.354945,0,,0,50655.022,11922,2768064.295367
2019-07-29 00:00:00,5995.2,,3050.82,1817.517238,491.70376,,77.771,60667.521,16132,2825712.605081
2019-07-30 00:00:00,5951.75,,3024.99,2192.236338,2059.125,,177.539,57349.072,13644,2805235.911912
2019-07-31 00:00:00,5935.34,,2983.45,1095.124428,1036.25,,0.75,38604.8,9279,2797914.346186
2019-08-01 00:00:00,5897.26,,2927.9,682.735293,299.71906211,,0,40368.408,8528,2779960.495302
2019-08-02 00:00:00,5894.7,,2906.68,900.160795,0,,0,44359.317,9115,2778753.234003
2019-08-05 00:00:00,5889.67,,2896.52,534.348348,0,,0,36061.146,5985,2776383.493768
2019-08-06 00:00:00,5846.94,,2859.98,546.183844,0,,0,34204.047,6480,2756242.467227
2019-08-07 00:00:00,5889.68,,2898.1,461.081677,53170.335,,0,43244.79,6973,2776386.225563
2019-08-08 00:00:00,5878.26,,2885.79,468.124964,0,,0,32344.544,6189,2771006.343179
2019-08-09 00:00:00,5943.11,,2955.37,1175.244666,85323.75720516,,1.736,53669.398,12246,2801573.568757
2019-08-13 00:00:00,5949.3,,2954.2,2687.309937,112029.74755,,2.464,55205.211,10854,2804490.607205
2019-08-15 00:00:00,5917.15,,2904.59,1087.70159,207645.245178,,45.59,35591.911,5542,2789338.892767
2019-08-16 00:00:00,5894.51,,2905.81,333.404485,416.39651209,,448.3707,31726.247,5007,2782795.751483
2019-08-19 00:00:00,5869.07,,2896.14,622.649149,0,,155.5092,18541.277,4676,2770786.46213
2019-08-20 00:00:00,5912.46,,2914.58,383.936474,0,,1.3,24223.018,4925,2791270.125644
2019-08-21 00:00:00,5907.74,,2918.03,671.553804,2792.284796,,0,31420.401,4859,2789042.284858
2019-08-22 00:00:00,5905.02,,2898.29,586.558727,1047.38179,,24.855,26641.496,3661,2787756.560666
2019-08-23 00:00:00,5898.47,,2902.8,280.993043,10649.44399708,,414.9685,22561.206,4293,2784667.446964
2019-08-26 00:00:00,5881.72,,2891.72,281.206436,0,,0.73,16311.207,3267,2776649.937208
2019-08-27 00:00:00,5908.93,,2921.59,550.935189,4428.390309,,2.8002,28311.508,4349,2789497.194696
2019-08-28 00:00:00,5910.92,,2928.7,657.136561,6895.231415,,1.75,32024.188,3873,2790433.001235
2019-08-29 00:00:00,5900.48,,2924.65,639.695252,0,,7.385,29251.21,4402,2785504.260643
2019-08-30 00:00:00,5889.86,,2908.44,1129.648905,49.7090165,,12.7172,61268.695,7154,2780494.474895
2019-09-02 00:00:00,5878.29,,2888.34,559.094159,7238.94402,,0.909,82305.603,6762,2775032.184364
2019-09-03 00:00:00,5883.42,,2889.94,799.131949,0,,0,92409.817,7249,2777450.995175
2019-09-04 00:00:00,5861.54,,2878.99,720.876197,1064.39144,,0,43931.706,5587,2767121.63095
2019-09-05 00:00:00,5850.25,,2859.94,518.348199,2369.2640075,,0.95,35416.081,5204,2761693.959202
2019-09-06 00:00:00,5798.57,,2817.76,631.033625,0,,0.1641,41263.274,6525,2737298.205379
2019-09-09 00:00:00,5816.52,,2831.4,381.520182,0,,2.702,41064.836,4866,2745772.189865
2019-09-10 00:00:00,5822.47,,2815.3,716.284422,0,,26.252,59649.691,4904,2748582.009509
2019-09-11 00:00:00,5820.84,,2805.53,427.134656,0,,455.08,35654.556,4772,2748218.96357
2019-09-12 00:00:00,5825.54,,2815.05,581.68887,0,,4.326,49586.83,7242,2750442.329995
2019-09-16 00:00:00,5828.14,,2807.96,747.300351,0,,17.695,31245.796,4539,2751668.577869
2019-09-17 00:00:00,5811.07,,2786.6,4588.862277,1025.03397,,0.7529,312987.662,3615,2743606.30002
2019-09-18 00:00:00,5807.51,,2778.05,709.64682,0,,0,20154.989,3337,2741925.954185
2019-09-19 00:00:00,5811.04,,2786.95,463.424722,0,,566.19,16345.179,4447,2743595.094863
2019-09-20 00:00:00,5793.89,,2766.06,542.969517,0,,0,22199.173,3947,2744595.094863
2019-09-23 00:00:00,5776.48,,2759.75,485.647029,45552.17226,,0,17275.795,3605,2727276.645071
2019-09-24 00:00:00,5743.54,,2746.92,260.938547,34934.7345126,,0,18625.945,3743,2711724.533784
2019-09-25 00:00:00,5762.4,,2741.39,220.273511,0,,754.5,19276.161,3102,2720628.165462
2019-09-26 00:00:00,5772.76,,2754.91,273.811636,0,,0,16781.109,3709,2725522.549426
2019-09-27 00:00:00,5771.69,,2764.01,417.020324,0,,0,20175.882,4534,2725014.705004
2019-09-30 00:00:00,5738.24,,2759.72,770.091586,55649.0855,,0,26445.278,4239,2709221.834132
2019-10-01 00:00:00,5733.64,,2760.92,214.381141,57767.682246,,0,7588.996,2912,2707052.065853
2019-10-02 00:00:00,5697.93,,2746.82,500.234641,541.762295,,0,13301.367,3237,2642673.680482
2019-10-03 00:00:00,5677.5,,2744.78,696.398253,0,,0,14378.654,3289,2633200.310046
2019-10-04 00:00:00,5689.9,,2755.42,558.73136,0,,0.65,8491.239,2666,2638948.599951
2019-10-07 00:00:00,5708.92,,2778.22,277.504519,0,,6.5,13827.28,4472,2647772.549567
2019-10-08 00:00:00,5738.9,,2793.56,300.909831,577.00016,,0,13154.92,4848,2661673.148323
2019-10-09 00:00:00,5809.59,,2862.05,951.264487,1010.370845,,0,52721.269,12166,2694459.509926
2019-10-10 00:00:00,5814.44,,2864.77,1116.063048,0,,0,48728.89,10093,2696712.304545
2019-10-11 00:00:00,5834.66,,2866.44,1132.954107,0,,0,92963.368,9540,2706086.755345
2019-10-14 00:00:00,5870.09,,2900.26,1058.1749261,85894.31175,,0.1713,43467.516,10432,2722520.663585
2019-10-15 00:00:00,5840.48,,2878,583.419648,6165.874239,,0,37488.528,7935,2708885.061313
2019-10-16 00:00:00,5836.62,,2881.06,540.207421,560877.85667,,1.48,36171.51,5515,2707097.614903
2019-10-17 00:00:00,5860.09,,2887.86,526.428272,0,,0,20712.314,4569,2717984.447844
2019-10-18 00:00:00,5863.48,,2905.27,1048.987266,0,,0,71899.154,4767,2719555.03711
2019-10-21 00:00:00,5863.99,,2912.66,1169.507547,504.77459,,0.0152,28021.428,4308,2719789.36719
2019-10-22 00:00:00,5880.4,,2926.77,968.829854,10094.2857,,1.9307,36778.039,7297,2727399.853166
2019-10-23 00:00:00,5888.34,,2922.35,472.047713,0,,0.0075,32940.701,6662,2731082.89977
2019-10-24 00:00:00,5916.28,,2932.36,731.302144,15680.00055,,0.1125,54613.462,8858,2744044.723351
2019-10-25 00:00:00,5935.26,,2935.31,638.745789,0,,1.575,112433.731,9930,2752846.032809
2019-10-28 00:00:00,5946.08,,2940.86,491.390425,0,,0.225,39364.276,7240,2757864.508978
2019-10-29 00:00:00,5964.25,,2951.39,639.686051,0,,0,53989.291,7387,2766293.52594
2019-10-30 00:00:00,5957.27,,2950.33,651.966826,0,,0,53895.515,6517,2766359.615516
2019-10-31 00:00:00,5990.24,,2980.11,1278.634824,0,,0,70563.699,10583,2781667.005268
2019-11-01 00:00:00,6032.08,,2990.34,1786.450403,13546.1939792,,0,48355.136,9734,2801097.877522
2019-11-04 00:00:00,6010.18,,2981.81,709.607724,0,,150,40294.786,5409,2790926.619309
2019-11-05 00:00:00,5993.66,,2981.1,1964.7351,0,,0,31262.588,5344,2787635.161584
2019-11-06 00:00:00,5956.52,,2958.23,953.500339,0,,4.9,22585.205,5874,2770360.81312
2019-11-07 00:00:00,5932.07,,2935.32,599.6924,8520.3708,,0,36747.076,5878,2758988.895866
2019-11-08 00:00:00,5954.62,,2951.99,722.614294,0,,0,37882.909,5109,2769475.632226
2019-11-13 00:00:00,5989.42,,2967.42,2015.514021,1131.875512,,0,31294.664,6781,2769475.632226
2019-11-14 00:00:00,5980.07,,2964.78,635.45384,0,,0,22913.196,5382,2781312.735212
2019-11-15 00:00:00,6023.02,,2986.52,917.612716,0,,0,59716.407,8864,2801897.093406
2019-11-18 00:00:00,6129.56,,3046.04,2413.582505,0,,58.0074,116447.03,18569,2851456.513273
2019-11-19 00:00:00,6142.76,,3062.91,1438.659374,0,,0,72950.685,14878,2857600.002862
2019-11-20 00:00:00,6138.59,,3036.16,2046.914831,0,,0,89825.219,15669,2855660.216209
2019-11-21 00:00:00,6138.33,,3028.35,1270.332669,0,,0,54274.292,13254,2855538.138475
2019-11-22 00:00:00,6119.27,,3022,925.64842,5684.863,,0,61305.377,10221,2846672.467718
2019-11-25 00:00:00,6083.74,,3003.95,662.639751,0,,0,41167.417,6788,2830143.76473
2019-11-26 00:00:00,6094.85,,3011.1,633.323961,6757.07754,,0.087,32508.523,7499,2835311.714563
2019-11-27 00:00:00,6118.87,,3021.24,1290.140457,6752.0316,,0,72348.744,10039,2846484.637824
2019-11-28 00:00:00,6201.12,,3069.23,2783.426977,26303.045,,57.9304,90540.706,16526,2884750
2019-11-29 00:00:00,6211.97,,3072.15,1605.316577,5132.2501404,,0,62923.918,11495,2889790
2019-12-02 00:00:00,6215.23,,3053.34,702.651633,0,,0.0902,38782.036,8185,2891310
2019-12-03 00:00:00,6214.99,,3049.48,946.619333,149143.74,,0,74305.345,9266,2891200
2019-12-04 00:00:00,6206.4,,3031.77,824.604867,149043.987,,0,35248.191,9240,2887208.310796
